0.8593375
0.8507125
0.84344375
0.83341875
0.82378125
0.81118125
0.80285625
0.78998125
0.77840625
0.765925
0.75174375
0.7382
0.720575
0.70665
0.68965625
0.6723375
0.65519375
0.6348125
0.61835625
0.59714375
0.57363125
0.55145625
0.52913125
0.50424375
0.4794125
0.453575
0.4278
0.39948125
0.37548125
0.3439125
0.31785625
0.29056875
0.26190625
0.23658125
0.2100875
0.18491875
0.1577375
0.1348625
0.11315625
0.0937375
0.07660625
0.06094375
0.04655
0.0348625
0.02489375
0.01781875
0.0124875
0.00806875
0.00504375
0.0031
0.00170625
0.0007625
0.00049375
0.00019375
8.125e-05
2.5e-05
1.25e-05
6.25e-06
0.0
0.0
0.0
